timestamp,type,proxid,floor,zone
2016-06-0610:14:29,fixed-prox,monda001,2,1
2016-06-0610:14:39,fixed-prox,monda001,2,2
2016-06-0610:15:00,fixed-prox,vlagos001,1,1
2016-06-0610:15:18,fixed-prox,ahafon001,3,1
2016-06-0610:15:24,fixed-prox,eedward001,3,1
2016-06-0610:15:27,fixed-prox,ahafon001,3,4
2016-06-0610:15:34,fixed-prox,eedward001,3,3
2016-06-0610:16:06,fixed-prox,lbennett001,2,6
2016-06-0610:16:09,fixed-prox,ahafon001,2,4
2016-06-0610:16:10,fixed-prox,wreynoso001,2,1
2016-06-0610:16:10,fixed-prox,tbattles001,2,1
2016-06-0610:16:11,fixed-prox,ahafon001,2,1
2016-06-0610:16:29,fixed-prox,ahafon001,2,6
2016-06-0610:16:37,fixed-prox,wreynoso001,2,2
2016-06-0610:16:37,fixed-prox,tbattles001,2,2
2016-06-0610:17:10,fixed-prox,lazada001,2,1
2016-06-0610:17:10,fixed-prox,sparrino001,2,1
2016-06-0610:17:10,fixed-prox,fbalas001,2,1
2016-06-0610:18:10,fixed-prox,avico001,2,1
2016-06-0610:18:11,fixed-prox,vomalla001,2,1
2016-06-0610:18:37,fixed-prox,avico001,2,2
2016-06-0610:20:04,fixed-prox,aribera001,3,1
2016-06-0610:20:10,fixed-prox,acalzas001,2,1
2016-06-0610:20:12,fixed-prox,knielson001,2,1
2016-06-0610:20:12,fixed-prox,lgrogan001,2,1
2016-06-0610:20:37,fixed-prox,acalzas001,2,2
2016-06-0610:21:06,fixed-prox,bmullen001,2,6
2016-06-0610:23:06,fixed-prox,malinai001,2,6
2016-06-0610:23:06,fixed-prox,eorilla001,2,6
2016-06-0610:23:29,fixed-prox,eorilla001,2,1
2016-06-0610:23:29,fixed-prox,malinai001,2,1
2016-06-0610:23:34,fixed-prox,vlagos001,1,8
2016-06-0610:23:39,fixed-prox,malinai001,2,2
2016-06-0610:23:39,fixed-prox,eorilla001,2,2
2016-06-0610:25:05,fixed-prox,junger001,2,6
2016-06-0610:25:14,fixed-prox,lgrogan001,2,7
2016-06-0610:25:15,fixed-prox,csolos001,2,6
2016-06-0610:25:23,fixed-prox,lalcazar002,2,6
2016-06-0610:25:25,fixed-prox,vhatchett001,2,6
2016-06-0610:25:30,fixed-prox,lgrogan001,2,6
2016-06-0610:25:31,fixed-prox,gcazar001,2,6
2016-06-0610:25:35,fixed-prox,lbergen001,2,6
2016-06-0610:25:41,fixed-prox,hmies001,2,1
2016-06-0610:26:29,fixed-prox,vomalla001,2,6
2016-06-0610:27:04,fixed-prox,rfaralso001,2,6
2016-06-0610:27:05,fixed-prox,tcarrara001,2,1
2016-06-0610:27:05,fixed-prox,chawelon001,2,6
2016-06-0610:27:07,fixed-prox,ldedos001,2,1
2016-06-0610:27:16,fixed-prox,tcarrara001,2,6
2016-06-0610:27:20,fixed-prox,sflecha001,2,6
2016-06-0610:27:23,fixed-prox,jsimonides001,2,6
2016-06-0610:27:35,fixed-prox,ldedos001,2,7
2016-06-0610:27:45,fixed-prox,chawelon001,2,1
2016-06-0610:27:51,fixed-prox,ldedos001,2,6
2016-06-0610:28:02,fixed-prox,malinai001,2,1
2016-06-0610:28:06,fixed-prox,zcoronado001,2,6
2016-06-0610:28:10,fixed-prox,tbattles001,2,1
2016-06-0610:28:13,fixed-prox,malinai001,2,6
2016-06-0610:28:14,fixed-prox,ssinagra001,2,6
2016-06-0610:28:20,fixed-prox,ncalixto001,2,6
2016-06-0610:28:27,fixed-prox,ahafon001,2,1
2016-06-0610:28:30,fixed-prox,knielson001,2,6
2016-06-0610:28:36,fixed-prox,tbattles001,2,7
2016-06-0610:28:52,fixed-prox,tbattles001,2,6
2016-06-0610:29:09,fixed-prox,vfrente001,2,1
2016-06-0610:29:20,fixed-prox,vfrente001,2,6
2016-06-0610:29:24,fixed-prox,bfrente001,2,7
2016-06-0610:29:28,fixed-prox,ckinney001,2,6
2016-06-0610:29:41,fixed-prox,bfrente001,2,6
2016-06-0610:29:51,fixed-prox,ckinney001,2,1
2016-06-0610:30:01,fixed-prox,wvasco001,1,1
2016-06-0610:30:18,fixed-prox,wvasco001,1,4
2016-06-0610:30:20,fixed-prox,sparrino001,2,7
2016-06-0610:30:37,fixed-prox,sparrino001,2,6
2016-06-0610:31:00,fixed-prox,wvasco001,2,4
2016-06-0610:31:13,fixed-prox,bmullen001,2,1
2016-06-0610:31:18,fixed-prox,btempestad001,2,1
2016-06-0610:31:21,fixed-prox,sflorez001,2,6
2016-06-0610:31:23,fixed-prox,avico001,2,1
2016-06-0610:31:29,fixed-prox,btempestad001,2,6
2016-06-0610:31:31,fixed-prox,wvasco001,3,4
2016-06-0610:31:33,fixed-prox,wvasco001,3,1
2016-06-0610:31:34,fixed-prox,avico001,2,6
2016-06-0610:31:41,fixed-prox,wvasco001,3,2
2016-06-0610:32:15,fixed-prox,slowery001,2,6
2016-06-0610:32:17,fixed-prox,lbennett001,2,1
2016-06-0610:32:20,fixed-prox,acalzas001,2,1
2016-06-0610:32:28,fixed-prox,cmorluniau001,2,1
2016-06-0610:32:30,fixed-prox,acalzas001,2,6
2016-06-0610:33:21,fixed-prox,mcassano001,2,6
2016-06-0610:33:22,fixed-prox,apinckney001,2,6
2016-06-0610:33:23,fixed-prox,anubarron001,2,1
2016-06-0610:33:34,fixed-prox,anubarron001,2,6
2016-06-0610:34:08,fixed-prox,nbasham001,2,6
2016-06-0610:34:10,fixed-prox,monda001,2,1
2016-06-0610:34:13,fixed-prox,iovan001,2,6
2016-06-0610:34:16,fixed-prox,cwhelan001,2,6
2016-06-0610:34:18,fixed-prox,wreynoso001,2,1
2016-06-0610:34:21,fixed-prox,monda001,2,6
2016-06-0610:34:25,fixed-prox,thagan001,2,1
2016-06-0610:34:27,fixed-prox,bridenour001,2,6
2016-06-0610:34:29,fixed-prox,wreynoso001,2,6
2016-06-0610:34:34,fixed-prox,fmata001,2,6
2016-06-0610:34:36,fixed-prox,thagan001,2,6
2016-06-0610:34:48,fixed-prox,nbasham001,2,1
2016-06-0610:35:12,fixed-prox,pyoung002,3,1
2016-06-0610:35:16,fixed-prox,eorilla001,2,1
2016-06-0610:35:19,fixed-prox,fbalas001,2,7
2016-06-0610:35:23,fixed-prox,lazada001,2,6
2016-06-0610:35:27,fixed-prox,eorilla001,2,6
2016-06-0610:35:29,fixed-prox,eminto001,2,1
2016-06-0610:35:29,fixed-prox,yfinney001,2,1
2016-06-0610:35:35,fixed-prox,bhawelon001,2,1
2016-06-0610:35:36,fixed-prox,fbalas001,2,6
2016-06-0610:35:40,fixed-prox,eminto001,2,6
2016-06-0610:35:40,fixed-prox,yfinney001,2,6
2016-06-0611:00:01,fixed-prox,mvollan001,2,7
2016-06-0611:00:20,fixed-prox,rpantanal001,3,1
2016-06-0611:00:25,fixed-prox,mvollan001,2,1
2016-06-0611:00:29,fixed-prox,rpantanal001,3,4
2016-06-0611:00:49,fixed-prox,mvollan001,2,4
2016-06-0611:01:11,fixed-prox,rpantanal001,2,4
2016-06-0611:01:13,fixed-prox,rpantanal001,2,1
2016-06-0611:01:28,fixed-prox,rpantanal001,2,7
2016-06-0611:01:31,fixed-prox,mvollan001,1,4
2016-06-0611:01:33,fixed-prox,mvollan001,1,1
2016-06-0611:12:18,fixed-prox,lbergen001,2,7
2016-06-0611:13:01,fixed-prox,ssinagra001,2,7
2016-06-0611:14:01,fixed-prox,lalcazar002,2,7
2016-06-0611:15:01,fixed-prox,chawelon001,2,6
2016-06-0611:15:30,fixed-prox,clais001,3,3
2016-06-0611:15:41,fixed-prox,clais001,3,ServerRoom
2016-06-0611:15:41,fixed-prox,chawelon001,2,7
2016-06-0611:16:22,fixed-prox,vfrente001,2,1
2016-06-0611:16:33,fixed-prox,vfrente001,2,2
2016-06-0611:17:01,fixed-prox,lgrogan001,2,7
2016-06-0611:17:01,fixed-prox,hmies001,2,6
2016-06-0611:17:18,fixed-prox,lgrogan001,2,1
2016-06-0611:18:27,fixed-prox,jsimonides001,2,7
2016-06-0611:19:01,fixed-prox,sflorez001,2,7
2016-06-0611:19:05,fixed-prox,vhatchett001,2,1
2016-06-0611:19:22,fixed-prox,avico001,2,1
2016-06-0611:19:27,fixed-prox,mcassano001,2,7
2016-06-0611:19:33,fixed-prox,avico001,2,2
2016-06-0611:20:01,fixed-prox,lbennett001,2,6
2016-06-0611:21:01,fixed-prox,bfrente001,2,7
2016-06-0611:21:02,fixed-prox,pyoung002,3,3
2016-06-0611:21:05,fixed-prox,btempestad001,2,1
2016-06-0611:21:16,fixed-prox,btempestad001,2,2
2016-06-0611:21:17,fixed-prox,bfrente001,2,1
2016-06-0611:22:01,fixed-prox,tbattles001,2,7
2016-06-0611:22:17,fixed-prox,tbattles001,2,1
2016-06-0611:22:44,fixed-prox,tbattles001,2,2
2016-06-0611:23:09,fixed-prox,cmorluniau001,2,6
2016-06-0611:24:01,fixed-prox,ncalixto001,2,7
2016-06-0611:24:12,fixed-prox,apinckney001,2,7
2016-06-0611:24:18,fixed-prox,junger001,2,7
2016-06-0611:25:06,fixed-prox,gflorez005,3,1
2016-06-0611:25:24,fixed-prox,gflorez005,3,4
2016-06-0611:25:27,fixed-prox,cforluniau001,2,1
2016-06-0611:25:50,fixed-prox,cforluniau001,2,4
2016-06-0611:26:01,fixed-prox,cwhelan001,2,7
2016-06-0611:26:06,fixed-prox,gflorez005,2,4
2016-06-0611:26:07,fixed-prox,eorilla001,2,1
2016-06-0611:26:17,fixed-prox,sflecha001,2,7
2016-06-0611:26:17,fixed-prox,eorilla001,2,2
2016-06-0611:26:32,fixed-prox,cforluniau001,1,4
2016-06-0611:26:34,fixed-prox,cforluniau001,1,1
2016-06-0611:26:37,fixed-prox,gflorez005,1,4
2016-06-0611:26:39,fixed-prox,gflorez005,1,1
2016-06-0611:26:55,fixed-prox,cforluniau001,1,2
2016-06-0611:27:05,fixed-prox,vomalla001,2,1
2016-06-0611:28:07,fixed-prox,anubarron001,2,1
2016-06-0611:28:17,fixed-prox,anubarron001,2,2
2016-06-0611:28:17,fixed-prox,gcazar001,2,7
2016-06-0611:29:01,fixed-prox,ldedos001,2,7
2016-06-0611:29:17,fixed-prox,ldedos001,2,1
2016-06-0611:29:44,fixed-prox,ldedos001,2,2
2016-06-0611:30:01,fixed-prox,ahafon001,2,6
2016-06-0611:30:01,fixed-prox,csolos001,2,7
2016-06-0611:30:09,fixed-prox,bhawelon001,2,6
2016-06-0611:30:09,fixed-prox,bmullen001,2,6
2016-06-0611:30:10,fixed-prox,llagos001,3,6
2016-06-0611:30:12,fixed-prox,rfaralso001,2,7
2016-06-0611:30:17,fixed-prox,llagos001,3,1
2016-06-0611:30:27,fixed-prox,zcoronado001,2,7
2016-06-0611:30:43,fixed-prox,bhawelon001,2,7
2016-06-0611:31:05,fixed-prox,tcarrara001,2,1
2016-06-0611:31:16,fixed-prox,tcarrara001,2,2
2016-06-0611:31:22,fixed-prox,malinai001,2,1
2016-06-0611:31:33,fixed-prox,malinai001,2,2
2016-06-0611:31:52,fixed-prox,llagos001,3,4
2016-06-0611:32:07,fixed-prox,wreynoso001,2,1
2016-06-0611:32:17,fixed-prox,wreynoso001,2,2
2016-06-0611:32:18,fixed-prox,slowery001,2,7
2016-06-0611:32:33,fixed-prox,llagos001,2,4
2016-06-0611:32:35,fixed-prox,llagos001,2,1
2016-06-0611:32:54,fixed-prox,llagos001,2,7
2016-06-0611:33:07,fixed-prox,knielson001,2,1
2016-06-0611:33:22,fixed-prox,acalzas001,2,1
2016-06-0611:33:33,fixed-prox,acalzas001,2,2
2016-06-0611:34:01,fixed-prox,ckinney001,2,6
2016-06-0611:34:01,fixed-prox,fbalas001,2,7
2016-06-0611:34:11,fixed-prox,rpantanal001,2,1
2016-06-0611:34:17,fixed-prox,fbalas001,2,1
2016-06-0611:34:27,fixed-prox,rpantanal001,2,4
2016-06-0611:34:35,fixed-prox,ckinney001,2,7
2016-06-0611:35:01,fixed-prox,sparrino001,2,7
2016-06-0611:35:01,fixed-prox,clais001,3,3
2016-06-0611:35:01,fixed-prox,iovan001,2,7
2016-06-0611:35:09,fixed-prox,rpantanal001,3,4
2016-06-0611:35:11,fixed-prox,rpantanal001,3,1
2016-06-0611:35:12,fixed-prox,clais001,3,1
2016-06-0611:35:17,fixed-prox,sparrino001,2,1
2016-06-0611:35:24,fixed-prox,rpantanal001,3,2
2016-06-0611:35:29,fixed-prox,clais001,3,4
2016-06-0611:36:07,fixed-prox,lazada001,2,1
2016-06-0611:36:07,fixed-prox,eminto001,2,1
2016-06-0611:36:07,fixed-prox,fmata001,2,1
2016-06-0611:36:11,fixed-prox,clais001,2,4
2016-06-0611:36:13,fixed-prox,clais001,2,1
2016-06-0611:36:17,fixed-prox,eminto001,2,2
2016-06-0611:37:05,fixed-prox,thagan001,2,1
2016-06-0611:37:07,fixed-prox,bridenour001,2,1
2016-06-0611:37:16,fixed-prox,thagan001,2,2
2016-06-0611:38:22,fixed-prox,monda001,2,1
2016-06-0611:38:33,fixed-prox,monda001,2,2
2016-06-0611:39:01,fixed-prox,nbasham001,2,6
2016-06-0611:39:41,fixed-prox,nbasham001,2,7
2016-06-0611:40:05,fixed-prox,yfinney001,2,1
2016-06-0611:40:16,fixed-prox,yfinney001,2,2
2016-06-0611:45:03,fixed-prox,pratigan001,3,1
2016-06-0611:45:12,fixed-prox,yfinney001,2,1
2016-06-0611:45:32,fixed-prox,yfinney001,2,4
2016-06-0611:46:06,fixed-prox,korilla001,2,1
2016-06-0611:46:10,fixed-prox,eminto001,2,1
2016-06-0611:46:14,fixed-prox,yfinney001,1,4
2016-06-0611:46:16,fixed-prox,yfinney001,1,1
2016-06-0611:46:31,fixed-prox,fadair001,3,4
2016-06-0611:46:31,fixed-prox,pratigan001,3,4
2016-06-0611:46:32,fixed-prox,yfinney001,1,2
2016-06-0611:47:09,fixed-prox,korilla001,2,4
2016-06-0611:47:09,fixed-prox,eminto001,2,4
2016-06-0611:47:12,fixed-prox,fadair001,2,4
2016-06-0611:47:12,fixed-prox,pratigan001,2,4
2016-06-0611:47:17,fixed-prox,csolos001,2,1
2016-06-0611:47:19,fixed-prox,avico001,2,1
2016-06-0611:47:23,fixed-prox,mcassano001,2,1
2016-06-0611:47:43,fixed-prox,pratigan001,1,4
2016-06-0611:47:43,fixed-prox,fadair001,1,4
2016-06-0611:47:45,fixed-prox,pratigan001,1,1
2016-06-0611:47:45,fixed-prox,fadair001,1,1
2016-06-0611:47:50,fixed-prox,eminto001,1,4
2016-06-0611:47:50,fixed-prox,korilla001,1,4
2016-06-0611:47:52,fixed-prox,eminto001,1,1
2016-06-0611:47:52,fixed-prox,korilla001,1,1
2016-06-0611:48:00,fixed-prox,pratigan001,1,2
2016-06-0611:48:05,fixed-prox,korilla001,1,2
2016-06-0611:48:05,fixed-prox,eminto001,1,2
2016-06-0611:48:06,fixed-prox,fadair001,1,2
2016-06-0611:48:12,fixed-prox,ncalixto001,2,1
2016-06-0611:48:16,fixed-prox,eorilla001,2,1
2016-06-0611:48:18,fixed-prox,avico001,2,4
2016-06-0611:48:18,fixed-prox,mcassano001,2,4
2016-06-0611:48:18,fixed-prox,csolos001,2,4
2016-06-0611:48:18,fixed-prox,bridenour001,2,4
2016-06-0611:48:18,fixed-prox,sparrino001,2,4
2016-06-0611:48:59,fixed-prox,mcassano001,1,4
2016-06-0611:48:59,fixed-prox,csolos001,1,4
2016-06-0611:48:59,fixed-prox,avico001,1,4
2016-06-0611:48:59,fixed-prox,bridenour001,1,4
2016-06-0611:48:59,fixed-prox,sparrino001,1,4
2016-06-0611:49:01,fixed-prox,sparrino001,1,1
2016-06-0611:49:01,fixed-prox,avico001,1,1
2016-06-0611:49:01,fixed-prox,mcassano001,1,1
2016-06-0611:49:01,fixed-prox,bridenour001,1,1
2016-06-0611:49:01,fixed-prox,csolos001,1,1
2016-06-0611:49:08,fixed-prox,tcarrara001,2,1
2016-06-0611:49:11,fixed-prox,avico001,1,2
2016-06-0611:49:12,fixed-prox,monda001,2,1
2016-06-0611:49:17,fixed-prox,sparrino001,1,2
2016-06-0611:49:17,fixed-prox,mcassano001,1,2
2016-06-0611:49:17,fixed-prox,bridenour001,1,2
2016-06-0611:49:17,fixed-prox,csolos001,1,2
2016-06-0611:49:18,fixed-prox,cwhelan001,2,1
2016-06-0611:49:20,fixed-prox,ncalixto001,2,4
2016-06-0611:49:25,fixed-prox,tcarrara001,2,4
2016-06-0611:49:26,fixed-prox,gcazar001,2,1
2016-06-0611:49:29,fixed-prox,monda001,2,4
2016-06-0611:49:30,fixed-prox,junger001,2,1
2016-06-0611:50:01,fixed-prox,ncalixto001,1,4
2016-06-0611:50:01,fixed-prox,monda001,1,4
2016-06-0611:50:01,fixed-prox,tcarrara001,1,4
2016-06-0611:50:03,fixed-prox,monda001,1,1
2016-06-0611:50:03,fixed-prox,tcarrara001,1,1
2016-06-0611:50:03,fixed-prox,ncalixto001,1,1
2016-06-0611:50:18,fixed-prox,ncalixto001,1,2
2016-06-0611:50:18,fixed-prox,monda001,1,2
2016-06-0611:50:18,fixed-prox,tcarrara001,1,2
2016-06-0611:50:20,fixed-prox,junger001,2,4
2016-06-0611:50:20,fixed-prox,gcazar001,2,4
2016-06-0611:50:20,fixed-prox,cwhelan001,2,4
2016-06-0611:51:01,fixed-prox,gcazar001,1,4
2016-06-0611:51:01,fixed-prox,cwhelan001,1,4
2016-06-0611:51:01,fixed-prox,junger001,1,4
2016-06-0611:51:03,fixed-prox,cwhelan001,1,1
2016-06-0611:51:03,fixed-prox,junger001,1,1
2016-06-0611:51:03,fixed-prox,gcazar001,1,1
2016-06-0611:51:10,fixed-prox,gcazar001,1,2
2016-06-0611:51:10,fixed-prox,junger001,1,2
2016-06-0611:51:10,fixed-prox,cwhelan001,1,2
2016-06-0611:51:12,fixed-prox,vfrente001,2,1
2016-06-0611:51:29,fixed-prox,lbergen001,2,1
2016-06-0611:52:14,fixed-prox,vfrente001,2,4
2016-06-0611:52:14,fixed-prox,lbergen001,2,4
2016-06-0611:52:18,fixed-prox,lalcazar002,2,1
2016-06-0611:52:55,fixed-prox,lbergen001,1,4
2016-06-0611:52:55,fixed-prox,vfrente001,1,4
2016-06-0611:52:57,fixed-prox,lbergen001,1,1
2016-06-0611:52:57,fixed-prox,vfrente001,1,1
2016-06-0611:53:10,fixed-prox,lbergen001,1,2
2016-06-0611:53:10,fixed-prox,vfrente001,1,2
2016-06-0611:53:24,fixed-prox,apinckney001,2,1
2016-06-0611:53:27,fixed-prox,lalcazar002,2,4
2016-06-0611:53:29,fixed-prox,ckinney001,2,1
2016-06-0611:54:08,fixed-prox,lalcazar002,1,4
2016-06-0611:54:10,fixed-prox,lalcazar002,1,1
2016-06-0611:54:15,fixed-prox,iovan001,2,1
2016-06-0611:54:22,fixed-prox,cshipp001,2,1
2016-06-0611:54:25,fixed-prox,lalcazar002,1,2
2016-06-0611:54:26,fixed-prox,apinckney001,2,4
2016-06-0611:54:32,fixed-prox,chawelon001,2,1
2016-06-0611:54:32,fixed-prox,iovan001,2,4
2016-06-0611:55:07,fixed-prox,apinckney001,1,4
2016-06-0611:55:07,fixed-prox,iovan001,1,4
2016-06-0611:55:09,fixed-prox,iovan001,1,1
2016-06-0611:55:09,fixed-prox,apinckney001,1,1
2016-06-0611:55:14,fixed-prox,thagan001,2,1
2016-06-0611:55:16,fixed-prox,iovan001,1,2
2016-06-0611:55:16,fixed-prox,bmullen001,2,1
2016-06-0611:55:16,fixed-prox,apinckney001,1,2
2016-06-0611:55:20,fixed-prox,hmies001,2,7
2016-06-0611:55:24,fixed-prox,jsimonides001,2,1
2016-06-0611:55:26,fixed-prox,cshipp001,2,4
2016-06-0611:55:26,fixed-prox,chawelon001,2,4
2016-06-0611:55:34,fixed-prox,thagan001,2,4
2016-06-0611:55:34,fixed-prox,bmullen001,2,4
2016-06-0611:55:36,fixed-prox,hmies001,2,1
2016-06-0611:56:07,fixed-prox,bmullen001,1,4
2016-06-0611:56:07,fixed-prox,thagan001,1,4
2016-06-0611:56:07,fixed-prox,chawelon001,1,4
2016-06-0611:56:07,fixed-prox,cshipp001,1,4
2016-06-0611:56:09,fixed-prox,chawelon001,1,1
2016-06-0611:56:09,fixed-prox,bmullen001,1,1
2016-06-0611:56:09,fixed-prox,cshipp001,1,1
2016-06-0611:56:09,fixed-prox,thagan001,1,1
2016-06-0611:56:23,fixed-prox,sflorez001,2,1
2016-06-0611:56:26,fixed-prox,bfrente001,2,4
2016-06-0611:56:26,fixed-prox,jsimonides001,2,4
2016-06-0611:56:26,fixed-prox,hmies001,2,4
2016-06-0611:56:30,fixed-prox,chawelon001,1,2
2016-06-0611:56:30,fixed-prox,bmullen001,1,2
2016-06-0611:56:30,fixed-prox,thagan001,1,2
2016-06-0611:56:30,fixed-prox,cshipp001,1,2
2016-06-0611:57:07,fixed-prox,hmies001,1,4
2016-06-0611:57:07,fixed-prox,jsimonides001,1,4
2016-06-0611:57:07,fixed-prox,bfrente001,1,4
2016-06-0611:57:09,fixed-prox,jsimonides001,1,1
2016-06-0611:57:09,fixed-prox,hmies001,1,1
2016-06-0611:57:09,fixed-prox,bfrente001,1,1
2016-06-0611:57:16,fixed-prox,bfrente001,1,2
2016-06-0611:57:22,fixed-prox,hmies001,1,2
2016-06-0611:57:22,fixed-prox,jsimonides001,1,2
2016-06-0611:57:25,fixed-prox,sflorez001,2,4
2016-06-0611:58:00,fixed-prox,mvollan001,1,1
2016-06-0611:58:06,fixed-prox,sflorez001,1,4
2016-06-0611:58:08,fixed-prox,sflorez001,1,1
2016-06-0611:58:29,fixed-prox,sflorez001,1,2
2016-06-0611:59:04,fixed-prox,rfaralso001,2,6
2016-06-0611:59:09,fixed-prox,ldedos001,2,1
2016-06-0611:59:37,fixed-prox,rfaralso001,2,1
2016-06-0612:00:00,fixed-prox,ldedos001,2,4
2016-06-0612:00:00,fixed-prox,clais001,2,4
2016-06-0612:00:00,fixed-prox,hcocinaro001,2,7
2016-06-0612:00:01,fixed-prox,kherrero001,2,7
2016-06-0612:00:12,fixed-prox,iborrasca001,2,1
2016-06-0612:00:18,fixed-prox,llagos001,2,1
2016-06-0612:00:25,fixed-prox,kherrero001,2,1
2016-06-0612:00:29,fixed-prox,ahafon001,2,1
2016-06-0612:00:31,fixed-prox,mvollan001,1,7
2016-06-0612:00:41,fixed-prox,ldedos001,1,4
2016-06-0612:00:41,fixed-prox,clais001,1,4
2016-06-0612:00:43,fixed-prox,clais001,1,1
2016-06-0612:00:43,fixed-prox,ldedos001,1,1
2016-06-0612:00:59,fixed-prox,clais001,1,2
2016-06-0612:00:59,fixed-prox,ldedos001,1,2
2016-06-0612:01:01,fixed-prox,mshultz001,2,7
2016-06-0612:01:02,fixed-prox,jfrost001,1,2
2016-06-0612:01:04,fixed-prox,knielson001,2,4
2016-06-0612:01:04,fixed-prox,iborrasca001,2,4
2016-06-0612:01:04,fixed-prox,ahafon001,2,4
2016-06-0612:01:04,fixed-prox,kherrero001,2,4
2016-06-0612:01:04,fixed-prox,llagos001,2,4
2016-06-0612:01:10,fixed-prox,ssinagra001,2,1
2016-06-0612:01:13,fixed-prox,pyoung002,3,1
2016-06-0612:01:25,fixed-prox,mshultz001,2,1
2016-06-0612:01:31,fixed-prox,cmorluniau001,2,1
2016-06-0612:01:45,fixed-prox,kherrero001,1,4
2016-06-0612:01:45,fixed-prox,iborrasca001,1,4
2016-06-0612:01:45,fixed-prox,knielson001,1,4
2016-06-0612:01:45,fixed-prox,llagos001,1,4
2016-06-0612:01:45,fixed-prox,ahafon001,1,4
2016-06-0612:01:47,fixed-prox,iborrasca001,1,1
2016-06-0612:01:47,fixed-prox,llagos001,1,1
2016-06-0612:01:47,fixed-prox,ahafon001,1,1
2016-06-0612:01:47,fixed-prox,knielson001,1,1
2016-06-0612:01:47,fixed-prox,kherrero001,1,1
2016-06-0612:02:00,fixed-prox,sfusil001,1,1
2016-06-0612:02:01,fixed-prox,jnespola001,2,7
2016-06-0612:02:01,fixed-prox,jcastellanos001,2,7
2016-06-0612:02:02,fixed-prox,llagos001,1,2
2016-06-0612:02:02,fixed-prox,iborrasca001,1,2
2016-06-0612:02:08,fixed-prox,knielson001,1,2
2016-06-0612:02:08,fixed-prox,ahafon001,1,2
2016-06-0612:02:12,fixed-prox,mshultz001,2,4
2016-06-0612:02:12,fixed-prox,cmorluniau001,2,4
2016-06-0612:02:12,fixed-prox,ssinagra001,2,4
2016-06-0612:02:25,fixed-prox,jcastellanos001,2,1
2016-06-0612:02:25,fixed-prox,jnespola001,2,1
2016-06-0612:02:46,fixed-prox,pyoung002,3,4
2016-06-0612:02:53,fixed-prox,mshultz001,1,4
2016-06-0612:02:53,fixed-prox,ssinagra001,1,4
2016-06-0612:02:53,fixed-prox,cmorluniau001,1,4
2016-06-0612:02:55,fixed-prox,ssinagra001,1,1
2016-06-0612:02:55,fixed-prox,cmorluniau001,1,1
2016-06-0612:02:55,fixed-prox,mshultz001,1,1
2016-06-0612:03:01,fixed-prox,anardi001,2,7
2016-06-0612:03:05,fixed-prox,ssinagra001,1,2
2016-06-0612:03:05,fixed-prox,cmorluniau001,1,2
2016-06-0612:03:25,fixed-prox,anardi001,2,1
2016-06-0612:03:27,fixed-prox,pyoung002,2,4
2016-06-0612:03:34,fixed-prox,jnespola001,2,4
2016-06-0612:03:34,fixed-prox,jcastellanos001,2,4
2016-06-0612:03:58,fixed-prox,pyoung002,1,4
2016-06-0612:04:00,fixed-prox,pyoung002,1,1
2016-06-0612:04:07,fixed-prox,pyoung002,1,2
2016-06-0612:04:11,fixed-prox,hcocinaro001,2,1
2016-06-0612:04:15,fixed-prox,jnespola001,1,4
2016-06-0612:04:15,fixed-prox,jcastellanos001,1,4
2016-06-0612:04:17,fixed-prox,jnespola001,1,1
2016-06-0612:04:17,fixed-prox,jcastellanos001,1,1
2016-06-0612:04:19,fixed-prox,btempestad001,2,1
2016-06-0612:04:34,fixed-prox,hcocinaro001,2,4
2016-06-0612:04:34,fixed-prox,lazada001,2,4
2016-06-0612:04:34,fixed-prox,anardi001,2,4
2016-06-0612:04:37,fixed-prox,btempestad001,2,4
2016-06-0612:05:01,fixed-prox,slea001,2,7
2016-06-0612:05:15,fixed-prox,btempestad001,1,4
2016-06-0612:05:15,fixed-prox,anardi001,1,4
2016-06-0612:05:15,fixed-prox,lazada001,1,4
2016-06-0612:05:15,fixed-prox,hcocinaro001,1,4
2016-06-0612:05:16,fixed-prox,anubarron001,2,1
2016-06-0612:05:17,fixed-prox,anardi001,1,1
2016-06-0612:05:17,fixed-prox,lazada001,1,1
2016-06-0612:05:17,fixed-prox,hcocinaro001,1,1
2016-06-0612:05:17,fixed-prox,btempestad001,1,1
2016-06-0612:05:25,fixed-prox,slea001,2,1
2016-06-0612:05:27,fixed-prox,lazada001,1,2
2016-06-0612:05:33,fixed-prox,btempestad001,1,2
2016-06-0612:06:21,fixed-prox,anubarron001,2,4
2016-06-0612:06:21,fixed-prox,slea001,2,4
2016-06-0612:06:22,fixed-prox,lgrogan001,2,4
2016-06-0612:07:02,fixed-prox,anubarron001,1,4
2016-06-0612:07:02,fixed-prox,slea001,1,4
2016-06-0612:07:02,fixed-prox,lgrogan001,1,4
2016-06-0612:07:04,fixed-prox,slea001,1,1
2016-06-0612:07:04,fixed-prox,lgrogan001,1,1
2016-06-0612:07:04,fixed-prox,anubarron001,1,1
2016-06-0612:07:11,fixed-prox,lgrogan001,1,2
2016-06-0612:07:17,fixed-prox,anubarron001,1,2
2016-06-0612:07:59,fixed-prox,vhatchett001,2,4
2016-06-0612:08:40,fixed-prox,vhatchett001,1,4
2016-06-0612:08:42,fixed-prox,vhatchett001,1,1
